date,dc_id,sku_id,idx,leadtime
2019/2/23,DC008,SKU038,DC008_SKU038,5
2019/2/23,DC008,SKU039,DC008_SKU039,3
2019/2/23,DC008,SKU041,DC008_SKU041,1
2019/2/23,DC008,SKU042,DC008_SKU042,9
2019/2/23,DC009,SKU052,DC009_SKU052,2
2019/2/23,DC009,SKU060,DC009_SKU060,2
2019/2/23,DC009,SKU029,DC009_SKU029,2
2019/2/23,DC009,SKU045,DC009_SKU045,4
2019/2/23,DC009,SKU068,DC009_SKU068,5
2019/2/23,DC009,SKU069,DC009_SKU069,5
2019/2/23,DC009,SKU070,DC009_SKU070,1
2019/2/23,DC009,SKU071,DC009_SKU071,3
2019/2/23,DC009,SKU011,DC009_SKU011,3
2019/2/23,DC009,SKU046,DC009_SKU046,6
2019/2/23,DC009,SKU047,DC009_SKU047,5
2019/2/23,DC009,SKU062,DC009_SKU062,5
2019/2/23,DC009,SKU063,DC009_SKU063,3
2019/2/23,DC009,SKU001,DC009_SKU001,3
2019/2/23,DC009,SKU002,DC009_SKU002,2
2019/2/23,DC009,SKU022,DC009_SKU022,4
2019/2/23,DC009,SKU015,DC009_SKU015,1
2019/2/23,DC009,SKU005,DC009_SKU005,3
2019/2/23,DC009,SKU006,DC009_SKU006,2
2019/2/23,DC009,SKU008,DC009_SKU008,3
2019/2/23,DC009,SKU009,DC009_SKU009,1
2019/2/23,DC009,SKU050,DC009_SKU050,4
2019/2/23,DC009,SKU053,DC009_SKU053,4
2019/2/23,DC009,SKU055,DC009_SKU055,3
2019/2/23,DC009,SKU056,DC009_SKU056,1
2019/2/23,DC009,SKU057,DC009_SKU057,2
2019/2/23,DC009,SKU059,DC009_SKU059,3
2019/2/23,DC009,SKU019,DC009_SKU019,4
2019/2/23,DC009,SKU023,DC009_SKU023,3
2019/2/23,DC009,SKU025,DC009_SKU025,3
2019/2/23,DC009,SKU026,DC009_SKU026,3
2019/2/23,DC009,SKU027,DC009_SKU027,4
2019/2/23,DC009,SKU030,DC009_SKU030,1
2019/2/23,DC009,SKU032,DC009_SKU032,4
2019/2/23,DC009,SKU034,DC009_SKU034,2
2019/2/23,DC009,SKU038,DC009_SKU038,8
2019/2/23,DC009,SKU039,DC009_SKU039,3
2019/2/23,DC009,SKU041,DC009_SKU041,3
2019/2/23,DC009,SKU042,DC009_SKU042,4
2019/2/23,DC010,SKU052,DC010_SKU052,4
2019/2/23,DC010,SKU060,DC010_SKU060,2
2019/2/23,DC010,SKU029,DC010_SKU029,5
2019/2/23,DC010,SKU045,DC010_SKU045,4
2019/2/23,DC010,SKU068,DC010_SKU068,3
2019/2/23,DC010,SKU069,DC010_SKU069,1
2019/2/23,DC010,SKU070,DC010_SKU070,4
2019/2/23,DC010,SKU071,DC010_SKU071,2
2019/2/23,DC010,SKU011,DC010_SKU011,2
2019/2/23,DC010,SKU016,DC010_SKU016,2
2019/2/23,DC010,SKU046,DC010_SKU046,1
2019/2/23,DC010,SKU047,DC010_SKU047,5
2019/2/23,DC010,SKU062,DC010_SKU062,3
2019/2/23,DC010,SKU063,DC010_SKU063,4
2019/2/23,DC010,SKU001,DC010_SKU001,4
2019/2/23,DC010,SKU002,DC010_SKU002,5
2019/2/23,DC010,SKU022,DC010_SKU022,3
2019/2/23,DC010,SKU015,DC010_SKU015,4
2019/2/23,DC010,SKU005,DC010_SKU005,2
2019/2/23,DC010,SKU006,DC010_SKU006,4
2019/2/23,DC010,SKU007,DC010_SKU007,5
2019/2/23,DC010,SKU008,DC010_SKU008,6
2019/2/23,DC010,SKU009,DC010_SKU009,3
2019/2/23,DC010,SKU048,DC010_SKU048,3
2019/2/23,DC010,SKU049,DC010_SKU049,4
2019/2/23,DC010,SKU050,DC010_SKU050,4
2019/2/23,DC010,SKU053,DC010_SKU053,1
2019/2/23,DC010,SKU054,DC010_SKU054,3
2019/2/23,DC010,SKU055,DC010_SKU055,3
2019/2/23,DC010,SKU056,DC010_SKU056,1
2019/2/23,DC010,SKU057,DC010_SKU057,1
2019/2/23,DC010,SKU059,DC010_SKU059,3
2019/2/23,DC010,SKU017,DC010_SKU017,1
2019/2/23,DC010,SKU019,DC010_SKU019,8
2019/2/23,DC010,SKU023,DC010_SKU023,4
2019/2/23,DC010,SKU024,DC010_SKU024,5
2019/2/23,DC010,SKU025,DC010_SKU025,4
2019/2/23,DC010,SKU026,DC010_SKU026,7
2019/2/23,DC010,SKU027,DC010_SKU027,4
2019/2/23,DC010,SKU030,DC010_SKU030,4
2019/2/23,DC010,SKU032,DC010_SKU032,1
2019/2/23,DC010,SKU033,DC010_SKU033,2
2019/2/23,DC010,SKU034,DC010_SKU034,5
2019/2/23,DC010,SKU039,DC010_SKU039,4
2019/2/23,DC010,SKU040,DC010_SKU040,2
2019/2/23,DC010,SKU041,DC010_SKU041,1
2019/2/23,DC010,SKU042,DC010_SKU042,5
2019/2/23,DC011,SKU052,DC011_SKU052,2
2019/2/23,DC011,SKU060,DC011_SKU060,4
2019/2/23,DC011,SKU029,DC011_SKU029,4
2019/2/23,DC011,SKU045,DC011_SKU045,2
2019/2/23,DC011,SKU068,DC011_SKU068,2
2019/2/23,DC011,SKU069,DC011_SKU069,1
2019/2/23,DC011,SKU070,DC011_SKU070,2
2019/2/23,DC011,SKU071,DC011_SKU071,3
2019/2/23,DC011,SKU011,DC011_SKU011,3
2019/2/23,DC011,SKU016,DC011_SKU016,5
2019/2/23,DC011,SKU046,DC011_SKU046,3
2019/2/23,DC011,SKU047,DC011_SKU047,4
2019/2/23,DC011,SKU062,DC011_SKU062,3
2019/2/23,DC011,SKU063,DC011_SKU063,5
2019/2/23,DC011,SKU001,DC011_SKU001,1
2019/2/23,DC011,SKU002,DC011_SKU002,4
2019/2/23,DC011,SKU022,DC011_SKU022,2
2019/2/23,DC011,SKU015,DC011_SKU015,6
2019/2/23,DC011,SKU005,DC011_SKU005,1
2019/2/23,DC011,SKU006,DC011_SKU006,2
2019/2/23,DC011,SKU008,DC011_SKU008,1
2019/2/23,DC011,SKU009,DC011_SKU009,4
2019/2/23,DC011,SKU050,DC011_SKU050,4
2019/2/23,DC011,SKU053,DC011_SKU053,1
2019/2/23,DC011,SKU054,DC011_SKU054,3
2019/2/23,DC011,SKU055,DC011_SKU055,6
2019/2/23,DC011,SKU056,DC011_SKU056,4
2019/2/23,DC011,SKU059,DC011_SKU059,2
2019/2/23,DC011,SKU017,DC011_SKU017,3
2019/2/23,DC011,SKU019,DC011_SKU019,4
2019/2/23,DC011,SKU023,DC011_SKU023,3
2019/2/23,DC011,SKU024,DC011_SKU024,5
2019/2/23,DC011,SKU025,DC011_SKU025,3
2019/2/23,DC011,SKU026,DC011_SKU026,3
2019/2/23,DC011,SKU027,DC011_SKU027,1
2019/2/23,DC011,SKU030,DC011_SKU030,3
2019/2/23,DC011,SKU032,DC011_SKU032,3
2019/2/23,DC011,SKU033,DC011_SKU033,1
2019/2/23,DC011,SKU034,DC011_SKU034,3
2019/2/23,DC011,SKU039,DC011_SKU039,2
2019/2/23,DC011,SKU040,DC011_SKU040,6
2019/2/23,DC011,SKU041,DC011_SKU041,1
2019/2/23,DC011,SKU042,DC011_SKU042,2
2019/2/23,DC012,SKU052,DC012_SKU052,1
2019/2/23,DC012,SKU060,DC012_SKU060,3
2019/2/23,DC012,SKU029,DC012_SKU029,1
2019/2/23,DC012,SKU045,DC012_SKU045,5
2019/2/23,DC012,SKU068,DC012_SKU068,5
2019/2/23,DC012,SKU069,DC012_SKU069,4
2019/2/23,DC012,SKU070,DC012_SKU070,2
2019/2/23,DC012,SKU071,DC012_SKU071,2
2019/2/23,DC012,SKU011,DC012_SKU011,3
2019/2/23,DC012,SKU016,DC012_SKU016,2
2019/2/23,DC012,SKU046,DC012_SKU046,1
2019/2/23,DC012,SKU047,DC012_SKU047,3
2019/2/23,DC012,SKU062,DC012_SKU062,3
2019/2/23,DC012,SKU063,DC012_SKU063,2
2019/2/23,DC012,SKU022,DC012_SKU022,2
2019/2/23,DC012,SKU031,DC012_SKU031,3
2019/2/23,DC012,SKU015,DC012_SKU015,3
2019/2/23,DC012,SKU005,DC012_SKU005,1
2019/2/23,DC012,SKU006,DC012_SKU006,1
2019/2/23,DC012,SKU007,DC012_SKU007,5
2019/2/23,DC012,SKU008,DC012_SKU008,4
2019/2/23,DC012,SKU009,DC012_SKU009,1
2019/2/23,DC012,SKU048,DC012_SKU048,1
2019/2/23,DC012,SKU049,DC012_SKU049,1
2019/2/23,DC012,SKU053,DC012_SKU053,6
2019/2/23,DC012,SKU054,DC012_SKU054,2
2019/2/23,DC012,SKU055,DC012_SKU055,2
2019/2/23,DC012,SKU056,DC012_SKU056,4
2019/2/23,DC012,SKU057,DC012_SKU057,3
2019/2/23,DC012,SKU059,DC012_SKU059,3
2019/2/23,DC012,SKU019,DC012_SKU019,5
2019/2/23,DC012,SKU023,DC012_SKU023,2
2019/2/23,DC012,SKU024,DC012_SKU024,3
2019/2/23,DC012,SKU025,DC012_SKU025,5
2019/2/23,DC012,SKU026,DC012_SKU026,3
2019/2/23,DC012,SKU030,DC012_SKU030,3
2019/2/23,DC012,SKU032,DC012_SKU032,3
2019/2/23,DC012,SKU034,DC012_SKU034,4
2019/2/23,DC012,SKU039,DC012_SKU039,3
2019/2/23,DC012,SKU041,DC012_SKU041,4
2019/2/23,DC012,SKU042,DC012_SKU042,7
2019/2/23,DC013,SKU052,DC013_SKU052,1
2019/2/23,DC013,SKU060,DC013_SKU060,6
2019/2/23,DC013,SKU029,DC013_SKU029,2
2019/2/23,DC013,SKU045,DC013_SKU045,8
2019/2/23,DC013,SKU068,DC013_SKU068,1
2019/2/23,DC013,SKU069,DC013_SKU069,3
2019/2/23,DC013,SKU070,DC013_SKU070,5
2019/2/23,DC013,SKU071,DC013_SKU071,4
2019/2/23,DC013,SKU011,DC013_SKU011,6
2019/2/23,DC013,SKU046,DC013_SKU046,3
2019/2/23,DC013,SKU047,DC013_SKU047,4
2019/2/23,DC013,SKU062,DC013_SKU062,5
2019/2/23,DC013,SKU063,DC013_SKU063,2
2019/2/23,DC013,SKU001,DC013_SKU001,7
2019/2/23,DC013,SKU002,DC013_SKU002,2
2019/2/23,DC013,SKU022,DC013_SKU022,4
2019/2/23,DC013,SKU015,DC013_SKU015,4
2019/2/23,DC013,SKU005,DC013_SKU005,2
2019/2/23,DC013,SKU006,DC013_SKU006,3
2019/2/23,DC013,SKU008,DC013_SKU008,2
2019/2/23,DC013,SKU009,DC013_SKU009,2
2019/2/23,DC013,SKU048,DC013_SKU048,2
2019/2/23,DC013,SKU050,DC013_SKU050,1
2019/2/23,DC013,SKU053,DC013_SKU053,4
2019/2/23,DC013,SKU056,DC013_SKU056,6
2019/2/23,DC013,SKU057,DC013_SKU057,3
2019/2/23,DC013,SKU059,DC013_SKU059,3
2019/2/23,DC013,SKU017,DC013_SKU017,3
2019/2/23,DC013,SKU019,DC013_SKU019,2
2019/2/23,DC013,SKU023,DC013_SKU023,2
2019/2/23,DC013,SKU024,DC013_SKU024,3
2019/2/23,DC013,SKU025,DC013_SKU025,1
2019/2/23,DC013,SKU026,DC013_SKU026,2
2019/2/23,DC013,SKU027,DC013_SKU027,1
2019/2/23,DC013,SKU030,DC013_SKU030,3
2019/2/23,DC013,SKU032,DC013_SKU032,3
2019/2/23,DC013,SKU033,DC013_SKU033,4
2019/2/23,DC013,SKU034,DC013_SKU034,3
2019/2/23,DC013,SKU038,DC013_SKU038,5
2019/2/23,DC013,SKU039,DC013_SKU039,6
2019/2/23,DC013,SKU040,DC013_SKU040,4
2019/2/23,DC013,SKU041,DC013_SKU041,2
2019/2/23,DC013,SKU042,DC013_SKU042,3
2019/2/23,DC014,SKU052,DC014_SKU052,3
2019/2/23,DC014,SKU060,DC014_SKU060,3
2019/2/23,DC014,SKU029,DC014_SKU029,2
2019/2/23,DC014,SKU045,DC014_SKU045,3
2019/2/23,DC014,SKU068,DC014_SKU068,3
2019/2/23,DC014,SKU069,DC014_SKU069,1
2019/2/23,DC014,SKU070,DC014_SKU070,6
2019/2/23,DC014,SKU011,DC014_SKU011,2
2019/2/23,DC014,SKU016,DC014_SKU016,4
2019/2/23,DC014,SKU046,DC014_SKU046,6
2019/2/23,DC014,SKU047,DC014_SKU047,2
2019/2/23,DC014,SKU062,DC014_SKU062,2
2019/2/23,DC014,SKU063,DC014_SKU063,2
2019/2/23,DC014,SKU002,DC014_SKU002,3
2019/2/23,DC014,SKU022,DC014_SKU022,5
2019/2/23,DC014,SKU015,DC014_SKU015,4
2019/2/23,DC014,SKU005,DC014_SKU005,3
2019/2/23,DC014,SKU006,DC014_SKU006,6
2019/2/23,DC014,SKU008,DC014_SKU008,3
2019/2/23,DC014,SKU009,DC014_SKU009,1
2019/2/23,DC014,SKU050,DC014_SKU050,1
2019/2/23,DC014,SKU053,DC014_SKU053,2
2019/2/23,DC014,SKU054,DC014_SKU054,6
2019/2/23,DC014,SKU055,DC014_SKU055,2
2019/2/23,DC014,SKU056,DC014_SKU056,3
2019/2/23,DC014,SKU057,DC014_SKU057,1
2019/2/23,DC014,SKU059,DC014_SKU059,2
2019/2/23,DC014,SKU017,DC014_SKU017,4
2019/2/23,DC014,SKU019,DC014_SKU019,2
2019/2/23,DC014,SKU023,DC014_SKU023,2
2019/2/23,DC014,SKU024,DC014_SKU024,6
2019/2/23,DC014,SKU025,DC014_SKU025,2
2019/2/23,DC014,SKU026,DC014_SKU026,3
2019/2/23,DC014,SKU027,DC014_SKU027,1
2019/2/23,DC014,SKU030,DC014_SKU030,3
2019/2/23,DC014,SKU032,DC014_SKU032,4
2019/2/23,DC014,SKU033,DC014_SKU033,3
2019/2/23,DC014,SKU034,DC014_SKU034,6
2019/2/23,DC014,SKU039,DC014_SKU039,5
2019/2/23,DC014,SKU040,DC014_SKU040,6
2019/2/23,DC014,SKU041,DC014_SKU041,3
2019/2/23,DC014,SKU042,DC014_SKU042,5
2019/2/23,DC015,SKU052,DC015_SKU052,1
2019/2/23,DC015,SKU060,DC015_SKU060,1
2019/2/23,DC015,SKU029,DC015_SKU029,1
2019/2/23,DC015,SKU045,DC015_SKU045,1
2019/2/23,DC015,SKU068,DC015_SKU068,2
2019/2/23,DC015,SKU069,DC015_SKU069,3
2019/2/23,DC015,SKU070,DC015_SKU070,4
2019/2/23,DC015,SKU071,DC015_SKU071,3
2019/2/23,DC015,SKU011,DC015_SKU011,1
2019/2/23,DC015,SKU013,DC015_SKU013,3
2019/2/23,DC015,SKU046,DC015_SKU046,2
2019/2/23,DC015,SKU047,DC015_SKU047,1
2019/2/23,DC015,SKU062,DC015_SKU062,2
2019/2/23,DC015,SKU063,DC015_SKU063,2
2019/2/23,DC015,SKU001,DC015_SKU001,3
2019/2/23,DC015,SKU002,DC015_SKU002,3
2019/2/23,DC015,SKU022,DC015_SKU022,2
2019/2/23,DC015,SKU031,DC015_SKU031,3
2019/2/23,DC015,SKU015,DC015_SKU015,4
2019/2/23,DC015,SKU005,DC015_SKU005,4
2019/2/23,DC015,SKU006,DC015_SKU006,3
2019/2/23,DC015,SKU008,DC015_SKU008,3
2019/2/23,DC015,SKU009,DC015_SKU009,4
2019/2/23,DC015,SKU048,DC015_SKU048,3
2019/2/23,DC015,SKU050,DC015_SKU050,2
2019/2/23,DC015,SKU053,DC015_SKU053,1
2019/2/23,DC015,SKU055,DC015_SKU055,1
2019/2/23,DC015,SKU056,DC015_SKU056,3
2019/2/23,DC015,SKU057,DC015_SKU057,4
2019/2/23,DC015,SKU059,DC015_SKU059,2
2019/2/23,DC015,SKU017,DC015_SKU017,2
2019/2/23,DC015,SKU019,DC015_SKU019,3
2019/2/23,DC015,SKU023,DC015_SKU023,6
2019/2/23,DC015,SKU024,DC015_SKU024,5
2019/2/23,DC015,SKU025,DC015_SKU025,3
2019/2/23,DC015,SKU026,DC015_SKU026,1
2019/2/23,DC015,SKU027,DC015_SKU027,2
2019/2/23,DC015,SKU030,DC015_SKU030,3
2019/2/23,DC015,SKU032,DC015_SKU032,4
2019/2/23,DC015,SKU033,DC015_SKU033,6
2019/2/23,DC015,SKU034,DC015_SKU034,2
2019/2/23,DC015,SKU038,DC015_SKU038,5
2019/2/23,DC015,SKU039,DC015_SKU039,2
2019/2/23,DC015,SKU040,DC015_SKU040,2
2019/2/23,DC015,SKU041,DC015_SKU041,2
2019/2/23,DC015,SKU042,DC015_SKU042,2
2019/2/23,DC016,SKU052,DC016_SKU052,4
2019/2/23,DC016,SKU060,DC016_SKU060,4
2019/2/23,DC016,SKU029,DC016_SKU029,4
2019/2/23,DC016,SKU045,DC016_SKU045,4
2019/2/23,DC016,SKU068,DC016_SKU068,3
2019/2/23,DC016,SKU069,DC016_SKU069,2
2019/2/23,DC016,SKU070,DC016_SKU070,1
2019/2/23,DC016,SKU071,DC016_SKU071,4
2019/2/23,DC016,SKU011,DC016_SKU011,2
2019/2/23,DC016,SKU016,DC016_SKU016,1
2019/2/23,DC016,SKU046,DC016_SKU046,3
2019/2/23,DC016,SKU047,DC016_SKU047,2
2019/2/23,DC016,SKU062,DC016_SKU062,1
2019/2/23,DC016,SKU063,DC016_SKU063,4
2019/2/23,DC016,SKU001,DC016_SKU001,1
2019/2/23,DC016,SKU002,DC016_SKU002,6
2019/2/23,DC016,SKU022,DC016_SKU022,2
2019/2/23,DC016,SKU015,DC016_SKU015,1
2019/2/23,DC016,SKU005,DC016_SKU005,2
2019/2/23,DC016,SKU006,DC016_SKU006,1
2019/2/23,DC016,SKU007,DC016_SKU007,3
2019/2/23,DC016,SKU008,DC016_SKU008,1
2019/2/23,DC016,SKU009,DC016_SKU009,3
2019/2/23,DC016,SKU048,DC016_SKU048,3
2019/2/23,DC016,SKU049,DC016_SKU049,2
2019/2/23,DC016,SKU050,DC016_SKU050,1
2019/2/23,DC016,SKU053,DC016_SKU053,5
2019/2/23,DC016,SKU054,DC016_SKU054,3
2019/2/23,DC016,SKU055,DC016_SKU055,3
2019/2/23,DC016,SKU056,DC016_SKU056,3
2019/2/23,DC016,SKU057,DC016_SKU057,3
2019/2/23,DC016,SKU059,DC016_SKU059,2
2019/2/23,DC016,SKU017,DC016_SKU017,4
2019/2/23,DC016,SKU019,DC016_SKU019,2
2019/2/23,DC016,SKU023,DC016_SKU023,6
2019/2/23,DC016,SKU024,DC016_SKU024,6
2019/2/23,DC016,SKU025,DC016_SKU025,1
2019/2/23,DC016,SKU026,DC016_SKU026,2
2019/2/23,DC016,SKU027,DC016_SKU027,1
2019/2/23,DC016,SKU030,DC016_SKU030,2
2019/2/23,DC016,SKU032,DC016_SKU032,4
2019/2/23,DC016,SKU033,DC016_SKU033,3
2019/2/23,DC016,SKU034,DC016_SKU034,3
2019/2/23,DC016,SKU038,DC016_SKU038,7
2019/2/23,DC016,SKU039,DC016_SKU039,1
2019/2/23,DC016,SKU041,DC016_SKU041,1
2019/2/23,DC016,SKU042,DC016_SKU042,4
2019/2/23,DC017,SKU052,DC017_SKU052,3
2019/2/23,DC017,SKU060,DC017_SKU060,2
2019/2/23,DC017,SKU029,DC017_SKU029,3
2019/2/23,DC017,SKU036,DC017_SKU036,1
2019/2/23,DC017,SKU045,DC017_SKU045,6
2019/2/23,DC017,SKU068,DC017_SKU068,2
2019/2/23,DC017,SKU069,DC017_SKU069,2
2019/2/23,DC017,SKU070,DC017_SKU070,6
2019/2/23,DC017,SKU071,DC017_SKU071,1
2019/2/23,DC017,SKU011,DC017_SKU011,3
2019/2/23,DC017,SKU016,DC017_SKU016,1
2019/2/23,DC017,SKU046,DC017_SKU046,3
2019/2/23,DC017,SKU047,DC017_SKU047,1
2019/2/23,DC017,SKU062,DC017_SKU062,6
2019/2/23,DC017,SKU063,DC017_SKU063,5
2019/2/23,DC017,SKU001,DC017_SKU001,8
2019/2/23,DC017,SKU002,DC017_SKU002,3
2019/2/23,DC017,SKU022,DC017_SKU022,2
2019/2/23,DC017,SKU015,DC017_SKU015,4
2019/2/23,DC017,SKU005,DC017_SKU005,2
2019/2/23,DC017,SKU006,DC017_SKU006,2
2019/2/23,DC017,SKU008,DC017_SKU008,1
2019/2/23,DC017,SKU048,DC017_SKU048,6
2019/2/23,DC017,SKU050,DC017_SKU050,5
2019/2/23,DC017,SKU053,DC017_SKU053,6
2019/2/23,DC017,SKU054,DC017_SKU054,6
2019/2/23,DC017,SKU055,DC017_SKU055,3
2019/2/23,DC017,SKU056,DC017_SKU056,5
2019/2/23,DC017,SKU057,DC017_SKU057,2
2019/2/23,DC017,SKU059,DC017_SKU059,4
2019/2/23,DC017,SKU017,DC017_SKU017,1
2019/2/23,DC017,SKU019,DC017_SKU019,3
2019/2/23,DC017,SKU023,DC017_SKU023,3
2019/2/23,DC017,SKU024,DC017_SKU024,3
2019/2/23,DC017,SKU025,DC017_SKU025,1
2019/2/23,DC017,SKU026,DC017_SKU026,3
2019/2/23,DC017,SKU027,DC017_SKU027,8
2019/2/23,DC017,SKU030,DC017_SKU030,2
2019/2/23,DC017,SKU032,DC017_SKU032,3
2019/2/23,DC017,SKU033,DC017_SKU033,3
2019/2/23,DC017,SKU034,DC017_SKU034,5
2019/2/23,DC017,SKU038,DC017_SKU038,3
2019/2/23,DC017,SKU039,DC017_SKU039,3
2019/2/23,DC017,SKU040,DC017_SKU040,2
2019/2/23,DC017,SKU041,DC017_SKU041,5
2019/2/23,DC017,SKU042,DC017_SKU042,6
2019/2/23,DC018,SKU052,DC018_SKU052,2
2019/2/23,DC018,SKU060,DC018_SKU060,8
2019/2/23,DC018,SKU029,DC018_SKU029,4
2019/2/23,DC018,SKU045,DC018_SKU045,4
2019/2/23,DC018,SKU068,DC018_SKU068,4
2019/2/23,DC018,SKU069,DC018_SKU069,2
2019/2/23,DC018,SKU070,DC018_SKU070,3
2019/2/23,DC018,SKU071,DC018_SKU071,4
2019/2/23,DC018,SKU011,DC018_SKU011,5
2019/2/23,DC018,SKU016,DC018_SKU016,3
2019/2/23,DC018,SKU046,DC018_SKU046,2
2019/2/23,DC018,SKU047,DC018_SKU047,4
2019/2/23,DC018,SKU062,DC018_SKU062,3
2019/2/23,DC018,SKU063,DC018_SKU063,5
2019/2/23,DC018,SKU001,DC018_SKU001,2
2019/2/23,DC018,SKU002,DC018_SKU002,4
2019/2/23,DC018,SKU022,DC018_SKU022,5
2019/2/23,DC018,SKU015,DC018_SKU015,2
2019/2/23,DC018,SKU005,DC018_SKU005,1
2019/2/23,DC018,SKU006,DC018_SKU006,3
2019/2/23,DC018,SKU008,DC018_SKU008,4
2019/2/23,DC018,SKU009,DC018_SKU009,1
2019/2/23,DC018,SKU048,DC018_SKU048,5
2019/2/23,DC018,SKU049,DC018_SKU049,4
2019/2/23,DC018,SKU050,DC018_SKU050,6
2019/2/23,DC018,SKU053,DC018_SKU053,2
2019/2/23,DC018,SKU055,DC018_SKU055,5
2019/2/23,DC018,SKU056,DC018_SKU056,1
2019/2/23,DC018,SKU057,DC018_SKU057,3
2019/2/23,DC018,SKU059,DC018_SKU059,2
2019/2/23,DC018,SKU017,DC018_SKU017,2
2019/2/23,DC018,SKU019,DC018_SKU019,3
2019/2/23,DC018,SKU023,DC018_SKU023,3
2019/2/23,DC018,SKU024,DC018_SKU024,2
2019/2/23,DC018,SKU025,DC018_SKU025,1
2019/2/23,DC018,SKU026,DC018_SKU026,3
2019/2/23,DC018,SKU027,DC018_SKU027,2
2019/2/23,DC018,SKU030,DC018_SKU030,3
2019/2/23,DC018,SKU032,DC018_SKU032,2
2019/2/23,DC018,SKU033,DC018_SKU033,5
2019/2/23,DC018,SKU034,DC018_SKU034,6
2019/2/23,DC018,SKU038,DC018_SKU038,1
2019/2/23,DC018,SKU039,DC018_SKU039,1
2019/2/23,DC018,SKU040,DC018_SKU040,2
2019/2/23,DC018,SKU041,DC018_SKU041,2
2019/2/23,DC018,SKU042,DC018_SKU042,2
2019/2/23,DC007,SKU048,DC007_SKU048,1
2019/2/23,DC015,SKU036,DC015_SKU036,5
2019/2/23,DC002,SKU014,DC002_SKU014,2
2019/2/23,DC006,SKU014,DC006_SKU014,2
2019/2/23,DC015,SKU014,DC015_SKU014,5
2019/2/23,DC001,SKU012,DC001_SKU012,3
2019/2/23,DC001,SKU014,DC001_SKU014,1
2019/2/23,DC001,SKU020,DC001_SKU020,1
2019/2/23,DC001,SKU021,DC001_SKU021,1
2019/2/23,DC001,SKU028,DC001_SKU028,4
2019/2/23,DC001,SKU035,DC001_SKU035,3
2019/2/23,DC001,SKU044,DC001_SKU044,7
2019/2/23,DC001,SKU061,DC001_SKU061,3
2019/2/23,DC002,SKU018,DC002_SKU018,1
2019/2/23,DC002,SKU037,DC002_SKU037,2
2019/2/23,DC002,SKU012,DC002_SKU012,3
2019/2/23,DC002,SKU020,DC002_SKU020,3
2019/2/23,DC002,SKU021,DC002_SKU021,4
2019/2/23,DC002,SKU028,DC002_SKU028,4
2019/2/23,DC002,SKU035,DC002_SKU035,3
2019/2/23,DC002,SKU044,DC002_SKU044,2
2019/2/23,DC002,SKU051,DC002_SKU051,2
2019/2/23,DC002,SKU059,DC002_SKU059,2
2019/2/23,DC002,SKU061,DC002_SKU061,5
2019/2/23,DC003,SKU007,DC003_SKU007,4
2019/2/23,DC003,SKU012,DC003_SKU012,2
2019/2/23,DC003,SKU014,DC003_SKU014,1
2019/2/23,DC003,SKU020,DC003_SKU020,4
2019/2/23,DC003,SKU021,DC003_SKU021,2
2019/2/23,DC003,SKU028,DC003_SKU028,3
2019/2/23,DC003,SKU035,DC003_SKU035,1
2019/2/23,DC003,SKU044,DC003_SKU044,1
2019/2/23,DC003,SKU061,DC003_SKU061,2
2019/2/23,DC003,SKU040,DC003_SKU040,1
2019/2/23,DC004,SKU012,DC004_SKU012,2
2019/2/23,DC004,SKU020,DC004_SKU020,4
2019/2/23,DC004,SKU021,DC004_SKU021,5
2019/2/23,DC004,SKU035,DC004_SKU035,4
2019/2/23,DC004,SKU044,DC004_SKU044,3
2019/2/23,DC004,SKU061,DC004_SKU061,2
2019/2/23,DC005,SKU012,DC005_SKU012,1
2019/2/23,DC005,SKU014,DC005_SKU014,1
2019/2/23,DC005,SKU020,DC005_SKU020,3
2019/2/23,DC005,SKU021,DC005_SKU021,3
2019/2/23,DC005,SKU035,DC005_SKU035,1
2019/2/23,DC005,SKU044,DC005_SKU044,5
2019/2/23,DC005,SKU061,DC005_SKU061,2
2019/2/23,DC006,SKU012,DC006_SKU012,3
2019/2/23,DC006,SKU020,DC006_SKU020,3
2019/2/23,DC006,SKU021,DC006_SKU021,1
2019/2/23,DC006,SKU028,DC006_SKU028,6
2019/2/23,DC006,SKU035,DC006_SKU035,3
2019/2/23,DC006,SKU044,DC006_SKU044,2
2019/2/23,DC006,SKU061,DC006_SKU061,2
2019/2/23,DC007,SKU007,DC007_SKU007,4
2019/2/23,DC007,SKU012,DC007_SKU012,4
2019/2/23,DC007,SKU020,DC007_SKU020,2
2019/2/23,DC007,SKU021,DC007_SKU021,4
2019/2/23,DC007,SKU035,DC007_SKU035,4
2019/2/23,DC007,SKU044,DC007_SKU044,1
2019/2/23,DC007,SKU061,DC007_SKU061,2
2019/2/23,DC008,SKU009,DC008_SKU009,4
2019/2/23,DC008,SKU012,DC008_SKU012,5
2019/2/23,DC008,SKU020,DC008_SKU020,1
2019/2/23,DC008,SKU021,DC008_SKU021,3
2019/2/23,DC008,SKU044,DC008_SKU044,1
2019/2/23,DC008,SKU048,DC008_SKU048,4
2019/2/23,DC008,SKU061,DC008_SKU061,2
2019/2/23,DC008,SKU027,DC008_SKU027,4
2019/2/23,DC008,SKU033,DC008_SKU033,2
2019/2/23,DC008,SKU040,DC008_SKU040,4
2019/2/23,DC009,SKU012,DC009_SKU012,2
2019/2/23,DC009,SKU020,DC009_SKU020,1
